ping,lat,lon,heading,altitude,speed,depth
930,18.9228914,72.8355876,48.85,9.93,3.0,20.0
931,18.9228924,72.8355887,48.77,9.92,3.0,20.0
932,18.9228933,72.8355898,48.70,9.90,3.0,20.0
933,18.9228942,72.8355909,48.59,10.06,3.0,20.0
934,18.9228951,72.8355920,48.46,9.91,3.0,20.0
935,18.9228960,72.8355931,48.58,10.03,3.0,20.0
936,18.9228969,72.8355942,48.66,9.98,3.0,20.0
937,18.9228979,72.8355953,48.58,10.08,3.0,20.0
938,18.9228988,72.8355964,48.46,10.09,3.0,20.0
939,18.9228997,72.8355975,48.39,9.94,3.0,20.0
940,18.9229006,72.8355986,48.39,9.97,3.0,20.0
941,18.9229015,72.8355997,48.28,10.03,3.0,20.0
942,18.9229025,72.8356008,48.24,9.99,3.0,20.0
943,18.9229034,72.8356019,48.35,10.06,3.0,20.0
944,18.9229043,72.8356030,48.33,10.01,3.0,20.0
945,18.9229052,72.8356041,48.37,10.00,3.0,20.0
946,18.9229062,72.8356052,48.29,10.07,3.0,20.0
947,18.9229071,72.8356063,48.37,10.10,3.0,20.0
948,18.9229080,72.8356074,48.25,10.00,3.0,20.0
949,18.9229089,72.8356085,48.39,10.05,3.0,20.0
950,18.9229098,72.8356096,48.45,10.09,3.0,20.0
951,18.9229108,72.8356107,48.31,9.99,3.0,20.0
952,18.9229117,72.8356118,48.17,10.06,3.0,20.0
953,18.9229126,72.8356129,48.31,10.02,3.0,20.0
954,18.9229135,72.8356140,48.24,9.94,3.0,20.0
955,18.9229145,72.8356151,48.36,10.08,3.0,20.0
956,18.9229154,72.8356162,48.31,9.98,3.0,20.0
957,18.9229163,72.8356172,48.28,10.03,3.0,20.0
958,18.9229172,72.8356183,48.29,10.02,3.0,20.0
959,18.9229182,72.8356194,48.32,9.90,3.0,20.0
960,18.9229191,72.8356205,48.42,9.96,3.0,20.0
961,18.9229200,72.8356216,48.53,9.93,3.0,20.0
962,18.9229209,72.8356227,48.56,10.05,3.0,20.0
963,18.9229218,72.8356238,48.56,10.06,3.0,20.0
964,18.9229228,72.8356249,48.64,10.01,3.0,20.0
965,18.9229237,72.8356260,48.65,10.07,3.0,20.0
966,18.9229246,72.8356271,48.59,9.95,3.0,20.0
967,18.9229255,72.8356282,48.55,9.90,3.0,20.0
968,18.9229264,72.8356293,48.67,10.08,3.0,20.0
969,18.9229273,72.8356304,48.69,9.92,3.0,20.0
970,18.9229283,72.8356315,48.57,10.03,3.0,20.0
971,18.9229292,72.8356326,48.49,10.03,3.0,20.0
972,18.9229301,72.8356337,48.38,9.99,3.0,20.0
973,18.9229310,72.8356348,48.47,10.07,3.0,20.0
974,18.9229319,72.8356359,48.40,10.10,3.0,20.0
975,18.9229329,72.8356370,48.54,10.02,3.0,20.0
976,18.9229338,72.8356381,48.66,9.90,3.0,20.0
977,18.9229347,72.8356392,48.58,10.05,3.0,20.0
978,18.9229356,72.8356403,48.51,9.95,3.0,20.0
979,18.9229365,72.8356414,48.45,9.93,3.0,20.0
980,18.9229374,72.8356425,48.36,9.98,3.0,20.0
981,18.9229384,72.8356436,48.50,10.07,3.0,20.0
982,18.9229393,72.8356447,48.43,10.05,3.0,20.0
983,18.9229402,72.8356458,48.41,9.97,3.0,20.0
984,18.9229411,72.8356469,48.38,9.97,3.0,20.0
985,18.9229421,72.8356480,48.37,9.96,3.0,20.0
986,18.9229430,72.8356491,48.31,10.07,3.0,20.0
987,18.9229439,72.8356502,48.43,10.06,3.0,20.0
988,18.9229448,72.8356513,48.39,9.95,3.0,20.0
989,18.9229457,72.8356524,48.49,9.94,3.0,20.0
990,18.9229467,72.8356535,48.52,10.09,3.0,20.0
991,18.9229476,72.8356546,48.40,9.95,3.0,20.0
992,18.9229485,72.8356557,48.45,10.03,3.0,20.0
993,18.9229494,72.8356568,48.50,10.05,3.0,20.0
994,18.9229503,72.8356579,48.56,10.01,3.0,20.0
995,18.9229513,72.8356590,48.67,9.98,3.0,20.0
996,18.9229522,72.8356601,48.81,9.94,3.0,20.0
997,18.9229531,72.8356612,48.85,10.02,3.0,20.0
998,18.9229540,72.8356623,48.81,9.93,3.0,20.0
999,18.9229549,72.8356634,48.90,10.01,3.0,20.0
1000,18.9229558,72.8356645,48.90,10.02,3.0,20.0
1001,18.9229567,72.8356656,49.01,10.06,3.0,20.0
1002,18.9229576,72.8356667,49.07,10.08,3.0,20.0
1003,18.9229585,72.8356678,49.19,9.99,3.0,20.0
1004,18.9229595,72.8356689,49.11,9.97,3.0,20.0
1005,18.9229604,72.8356700,49.06,9.98,3.0,20.0
1006,18.9229613,72.8356712,48.93,9.94,3.0,20.0
1007,18.9229622,72.8356723,49.00,9.95,3.0,20.0
1008,18.9229631,72.8356734,49.03,9.98,3.0,20.0
1009,18.9229640,72.8356745,49.11,9.93,3.0,20.0
1010,18.9229649,72.8356756,49.23,10.02,3.0,20.0
1011,18.9229658,72.8356767,49.20,10.03,3.0,20.0
1012,18.9229667,72.8356778,49.26,9.98,3.0,20.0
1013,18.9229676,72.8356789,49.12,9.94,3.0,20.0
1014,18.9229685,72.8356800,49.01,10.06,3.0,20.0
1015,18.9229694,72.8356811,48.87,9.96,3.0,20.0
1016,18.9229704,72.8356822,48.93,9.97,3.0,20.0
1017,18.9229713,72.8356833,48.98,9.95,3.0,20.0
1018,18.9229722,72.8356844,49.08,10.03,3.0,20.0
1019,18.9229731,72.8356856,49.14,10.09,3.0,20.0
1020,18.9229740,72.8356867,49.06,10.06,3.0,20.0
1021,18.9229749,72.8356878,49.05,9.98,3.0,20.0
1022,18.9229758,72.8356889,48.94,9.98,3.0,20.0
1023,18.9229767,72.8356900,48.80,10.04,3.0,20.0
