ping,lat,lon,heading,altitude,speed,depth
930,18.9228778,72.8356011,48.81,10.04,3.0,20.0
931,18.9228787,72.8356022,48.86,10.04,3.0,20.0
932,18.9228796,72.8356033,48.75,9.98,3.0,20.0
933,18.9228805,72.8356044,48.66,10.09,3.0,20.0
934,18.9228814,72.8356055,48.70,10.07,3.0,20.0
935,18.9228823,72.8356066,48.82,9.90,3.0,20.0
936,18.9228832,72.8356077,48.92,9.96,3.0,20.0
937,18.9228842,72.8356088,48.78,10.05,3.0,20.0
938,18.9228851,72.8356099,48.91,9.92,3.0,20.0
939,18.9228860,72.8356110,49.03,10.08,3.0,20.0
940,18.9228869,72.8356121,48.91,9.96,3.0,20.0
941,18.9228878,72.8356133,48.92,10.03,3.0,20.0
942,18.9228887,72.8356144,48.84,9.97,3.0,20.0
943,18.9228896,72.8356155,48.69,10.04,3.0,20.0
944,18.9228905,72.8356166,48.62,9.96,3.0,20.0
945,18.9228915,72.8356177,48.71,9.98,3.0,20.0
946,18.9228924,72.8356188,48.59,9.93,3.0,20.0
947,18.9228933,72.8356199,48.55,9.98,3.0,20.0
948,18.9228942,72.8356210,48.60,9.99,3.0,20.0
949,18.9228951,72.8356221,48.45,9.97,3.0,20.0
950,18.9228961,72.8356232,48.54,10.07,3.0,20.0
951,18.9228970,72.8356243,48.55,10.07,3.0,20.0
952,18.9228979,72.8356254,48.41,9.94,3.0,20.0
953,18.9228988,72.8356264,48.47,10.06,3.0,20.0
954,18.9228997,72.8356275,48.39,9.92,3.0,20.0
955,18.9229007,72.8356286,48.32,9.91,3.0,20.0
956,18.9229016,72.8356297,48.26,10.01,3.0,20.0
957,18.9229025,72.8356308,48.17,9.98,3.0,20.0
958,18.9229034,72.8356319,48.17,10.02,3.0,20.0
959,18.9229044,72.8356330,48.03,9.95,3.0,20.0
960,18.9229053,72.8356341,48.08,10.03,3.0,20.0
961,18.9229062,72.8356352,48.12,9.94,3.0,20.0
962,18.9229071,72.8356363,48.02,9.92,3.0,20.0
963,18.9229081,72.8356374,47.95,10.09,3.0,20.0
964,18.9229090,72.8356385,47.82,9.95,3.0,20.0
965,18.9229099,72.8356395,47.88,9.98,3.0,20.0
966,18.9229109,72.8356406,47.80,9.94,3.0,20.0
967,18.9229118,72.8356417,47.76,10.06,3.0,20.0
968,18.9229127,72.8356428,47.81,10.09,3.0,20.0
969,18.9229137,72.8356439,47.90,10.08,3.0,20.0
970,18.9229146,72.8356450,47.75,10.06,3.0,20.0
971,18.9229155,72.8356461,47.88,9.95,3.0,20.0
972,18.9229165,72.8356472,47.76,9.98,3.0,20.0
973,18.9229174,72.8356482,47.66,9.92,3.0,20.0
974,18.9229183,72.8356493,47.79,10.08,3.0,20.0
975,18.9229193,72.8356504,47.68,9.96,3.0,20.0
976,18.9229202,72.8356515,47.70,9.96,3.0,20.0
977,18.9229211,72.8356526,47.71,10.03,3.0,20.0
978,18.9229221,72.8356537,47.59,9.91,3.0,20.0
979,18.9229230,72.8356547,47.53,10.08,3.0,20.0
980,18.9229239,72.8356558,47.40,10.09,3.0,20.0
981,18.9229249,72.8356569,47.49,10.01,3.0,20.0
982,18.9229258,72.8356580,47.34,9.97,3.0,20.0
983,18.9229268,72.8356591,47.27,9.98,3.0,20.0
984,18.9229277,72.8356601,47.16,10.03,3.0,20.0
985,18.9229286,72.8356612,47.11,9.96,3.0,20.0
986,18.9229296,72.8356623,47.06,10.07,3.0,20.0
987,18.9229305,72.8356634,47.04,10.05,3.0,20.0
988,18.9229315,72.8356644,46.96,9.90,3.0,20.0
989,18.9229324,72.8356655,47.05,10.03,3.0,20.0
990,18.9229334,72.8356666,47.05,10.09,3.0,20.0
991,18.9229343,72.8356677,47.01,10.01,3.0,20.0
992,18.9229353,72.8356687,47.10,10.01,3.0,20.0
993,18.9229362,72.8356698,47.19,9.97,3.0,20.0
994,18.9229371,72.8356709,47.26,9.99,3.0,20.0
995,18.9229381,72.8356720,47.36,10.00,3.0,20.0
996,18.9229390,72.8356730,47.27,10.07,3.0,20.0
997,18.9229400,72.8356741,47.40,10.04,3.0,20.0
998,18.9229409,72.8356752,47.32,9.95,3.0,20.0
999,18.9229418,72.8356763,47.20,10.01,3.0,20.0
1000,18.9229428,72.8356773,47.17,9.91,3.0,20.0
1001,18.9229437,72.8356784,47.18,9.96,3.0,20.0
1002,18.9229447,72.8356795,47.21,10.02,3.0,20.0
1003,18.9229456,72.8356806,47.26,10.01,3.0,20.0
1004,18.9229466,72.8356816,47.24,10.08,3.0,20.0
1005,18.9229475,72.8356827,47.20,9.99,3.0,20.0
1006,18.9229484,72.8356838,47.32,9.91,3.0,20.0
1007,18.9229494,72.8356849,47.25,10.02,3.0,20.0
1008,18.9229503,72.8356860,47.15,10.09,3.0,20.0
1009,18.9229513,72.8356870,47.25,10.04,3.0,20.0
1010,18.9229522,72.8356881,47.32,10.01,3.0,20.0
1011,18.9229532,72.8356892,47.19,10.03,3.0,20.0
1012,18.9229541,72.8356903,47.16,9.95,3.0,20.0
1013,18.9229550,72.8356913,47.06,9.96,3.0,20.0
1014,18.9229560,72.8356924,47.16,9.90,3.0,20.0
1015,18.9229569,72.8356935,47.17,9.96,3.0,20.0
1016,18.9229579,72.8356946,47.16,10.03,3.0,20.0
1017,18.9229588,72.8356956,47.29,10.00,3.0,20.0
1018,18.9229598,72.8356967,47.20,9.96,3.0,20.0
1019,18.9229607,72.8356978,47.32,10.05,3.0,20.0
1020,18.9229616,72.8356989,47.35,9.92,3.0,20.0
1021,18.9229626,72.8356999,47.20,10.00,3.0,20.0
1022,18.9229635,72.8357010,47.15,9.96,3.0,20.0
1023,18.9229645,72.8357021,47.24,10.04,3.0,20.0
