ping,lat,lon,heading,altitude,speed,depth
930,18.9229542,72.8355199,41.31,10.03,3.0,20.0
931,18.9229553,72.8355209,41.17,9.96,3.0,20.0
932,18.9229563,72.8355219,41.02,9.95,3.0,20.0
933,18.9229574,72.8355228,40.93,10.06,3.0,20.0
934,18.9229584,72.8355238,41.00,10.10,3.0,20.0
935,18.9229595,72.8355247,40.90,9.94,3.0,20.0
936,18.9229605,72.8355257,41.02,9.92,3.0,20.0
937,18.9229616,72.8355267,41.09,10.07,3.0,20.0
938,18.9229626,72.8355276,41.15,10.09,3.0,20.0
939,18.9229637,72.8355286,41.00,9.90,3.0,20.0
940,18.9229647,72.8355296,41.04,10.06,3.0,20.0
941,18.9229658,72.8355305,40.97,9.98,3.0,20.0
942,18.9229668,72.8355315,40.83,10.06,3.0,20.0
943,18.9229679,72.8355324,40.76,10.08,3.0,20.0
944,18.9229689,72.8355334,40.66,10.08,3.0,20.0
945,18.9229700,72.8355344,40.73,10.05,3.0,20.0
946,18.9229710,72.8355353,40.72,9.93,3.0,20.0
947,18.9229721,72.8355363,40.67,9.93,3.0,20.0
948,18.9229731,72.8355372,40.57,9.93,3.0,20.0
949,18.9229742,72.8355382,40.51,10.02,3.0,20.0
950,18.9229752,72.8355391,40.37,10.00,3.0,20.0
951,18.9229763,72.8355401,40.41,10.06,3.0,20.0
952,18.9229773,72.8355410,40.28,9.90,3.0,20.0
953,18.9229784,72.8355420,40.28,10.06,3.0,20.0
954,18.9229795,72.8355429,40.31,10.02,3.0,20.0
955,18.9229805,72.8355439,40.23,10.07,3.0,20.0
956,18.9229816,72.8355448,40.21,10.08,3.0,20.0
957,18.9229826,72.8355458,40.26,10.05,3.0,20.0
958,18.9229837,72.8355467,40.17,9.98,3.0,20.0
959,18.9229848,72.8355477,40.25,9.91,3.0,20.0
960,18.9229858,72.8355486,40.25,9.98,3.0,20.0
961,18.9229869,72.8355495,40.38,9.90,3.0,20.0
962,18.9229879,72.8355505,40.42,10.00,3.0,20.0
963,18.9229890,72.8355515,40.56,9.97,3.0,20.0
964,18.9229900,72.8355524,40.44,10.08,3.0,20.0
965,18.9229911,72.8355534,40.40,9.93,3.0,20.0
966,18.9229922,72.8355543,40.33,9.90,3.0,20.0
967,18.9229932,72.8355553,40.45,10.03,3.0,20.0
968,18.9229943,72.8355562,40.43,9.99,3.0,20.0
969,18.9229953,72.8355572,40.32,10.00,3.0,20.0
970,18.9229964,72.8355581,40.28,9.96,3.0,20.0
971,18.9229974,72.8355591,40.15,9.91,3.0,20.0
972,18.9229985,72.8355600,40.01,10.09,3.0,20.0
973,18.9229996,72.8355609,39.88,9.92,3.0,20.0
974,18.9230006,72.8355619,39.79,9.96,3.0,20.0
975,18.9230017,72.8355628,39.93,9.96,3.0,20.0
976,18.9230028,72.8355638,39.79,10.08,3.0,20.0
977,18.9230038,72.8355647,39.85,9.95,3.0,20.0
978,18.9230049,72.8355656,39.72,10.06,3.0,20.0
979,18.9230060,72.8355666,39.62,9.90,3.0,20.0
980,18.9230070,72.8355675,39.62,10.03,3.0,20.0
981,18.9230081,72.8355684,39.63,9.96,3.0,20.0
982,18.9230092,72.8355694,39.54,10.08,3.0,20.0
983,18.9230102,72.8355703,39.69,9.94,3.0,20.0
984,18.9230113,72.8355712,39.54,10.08,3.0,20.0
985,18.9230124,72.8355722,39.49,10.04,3.0,20.0
986,18.9230134,72.8355731,39.62,9.98,3.0,20.0
987,18.9230145,72.8355740,39.57,9.95,3.0,20.0
988,18.9230156,72.8355750,39.65,9.92,3.0,20.0
989,18.9230167,72.8355759,39.65,10.05,3.0,20.0
990,18.9230177,72.8355769,39.77,10.00,3.0,20.0
991,18.9230188,72.8355778,39.74,10.00,3.0,20.0
992,18.9230199,72.8355787,39.70,10.03,3.0,20.0
993,18.9230209,72.8355797,39.67,10.07,3.0,20.0
994,18.9230220,72.8355806,39.69,10.08,3.0,20.0
995,18.9230231,72.8355815,39.67,10.08,3.0,20.0
996,18.9230241,72.8355825,39.77,9.98,3.0,20.0
997,18.9230252,72.8355834,39.91,10.00,3.0,20.0
998,18.9230263,72.8355844,39.94,10.04,3.0,20.0
999,18.9230273,72.8355853,40.05,10.00,3.0,20.0
1000,18.9230284,72.8355862,40.12,9.96,3.0,20.0
1001,18.9230294,72.8355872,40.14,10.03,3.0,20.0
1002,18.9230305,72.8355881,40.23,10.08,3.0,20.0
1003,18.9230316,72.8355891,40.22,9.94,3.0,20.0
1004,18.9230326,72.8355900,40.30,10.01,3.0,20.0
1005,18.9230337,72.8355910,40.36,10.04,3.0,20.0
1006,18.9230347,72.8355919,40.42,10.07,3.0,20.0
1007,18.9230358,72.8355929,40.35,9.95,3.0,20.0
1008,18.9230368,72.8355938,40.43,9.91,3.0,20.0
1009,18.9230379,72.8355948,40.56,10.08,3.0,20.0
1010,18.9230389,72.8355957,40.69,9.92,3.0,20.0
1011,18.9230400,72.8355967,40.56,10.04,3.0,20.0
1012,18.9230411,72.8355977,40.61,10.09,3.0,20.0
1013,18.9230421,72.8355986,40.56,9.90,3.0,20.0
1014,18.9230432,72.8355996,40.46,9.90,3.0,20.0
1015,18.9230442,72.8356005,40.48,9.96,3.0,20.0
1016,18.9230453,72.8356015,40.51,9.96,3.0,20.0
1017,18.9230463,72.8356024,40.47,10.06,3.0,20.0
1018,18.9230474,72.8356034,40.35,9.99,3.0,20.0
1019,18.9230484,72.8356043,40.42,10.08,3.0,20.0
1020,18.9230495,72.8356053,40.34,10.00,3.0,20.0
1021,18.9230506,72.8356062,40.42,9.99,3.0,20.0
1022,18.9230516,72.8356072,40.42,10.08,3.0,20.0
1023,18.9230527,72.8356081,40.50,9.98,3.0,20.0
