ping,lat,lon,heading,altitude,speed,depth
930,18.9229113,72.8355676,44.83,10.05,3.0,20.0
931,18.9229123,72.8355687,44.91,10.05,3.0,20.0
932,18.9229132,72.8355697,45.03,10.04,3.0,20.0
933,18.9229142,72.8355707,45.09,9.98,3.0,20.0
934,18.9229152,72.8355718,45.02,9.96,3.0,20.0
935,18.9229162,72.8355728,44.95,9.99,3.0,20.0
936,18.9229172,72.8355738,45.00,9.96,3.0,20.0
937,18.9229181,72.8355749,44.95,10.08,3.0,20.0
938,18.9229191,72.8355759,44.94,10.06,3.0,20.0
939,18.9229201,72.8355770,45.01,10.05,3.0,20.0
940,18.9229211,72.8355780,44.96,9.94,3.0,20.0
941,18.9229221,72.8355790,44.90,9.91,3.0,20.0
942,18.9229231,72.8355801,45.01,10.05,3.0,20.0
943,18.9229240,72.8355811,44.86,10.01,3.0,20.0
944,18.9229250,72.8355821,44.89,10.04,3.0,20.0
945,18.9229260,72.8355832,44.83,9.94,3.0,20.0
946,18.9229270,72.8355842,44.75,10.01,3.0,20.0
947,18.9229280,72.8355852,44.67,10.01,3.0,20.0
948,18.9229290,72.8355863,44.80,9.97,3.0,20.0
949,18.9229299,72.8355873,44.88,10.00,3.0,20.0
950,18.9229309,72.8355883,44.95,10.05,3.0,20.0
951,18.9229319,72.8355894,44.94,10.05,3.0,20.0
952,18.9229329,72.8355904,44.89,9.93,3.0,20.0
953,18.9229339,72.8355914,44.91,9.94,3.0,20.0
954,18.9229349,72.8355925,45.02,10.10,3.0,20.0
955,18.9229358,72.8355935,45.16,10.00,3.0,20.0
956,18.9229368,72.8355946,45.26,9.91,3.0,20.0
957,18.9229378,72.8355956,45.36,9.91,3.0,20.0
958,18.9229388,72.8355966,45.21,9.93,3.0,20.0
959,18.9229397,72.8355977,45.25,9.91,3.0,20.0
960,18.9229407,72.8355987,45.14,9.94,3.0,20.0
961,18.9229417,72.8355998,45.13,9.91,3.0,20.0
962,18.9229427,72.8356008,45.17,10.09,3.0,20.0
963,18.9229437,72.8356019,45.30,10.03,3.0,20.0
964,18.9229446,72.8356029,45.15,10.01,3.0,20.0
965,18.9229456,72.8356039,45.12,9.90,3.0,20.0
966,18.9229466,72.8356050,45.19,10.01,3.0,20.0
967,18.9229476,72.8356060,45.13,10.00,3.0,20.0
968,18.9229485,72.8356071,45.19,9.99,3.0,20.0
969,18.9229495,72.8356081,45.32,9.94,3.0,20.0
970,18.9229505,72.8356091,45.44,10.00,3.0,20.0
971,18.9229515,72.8356102,45.37,10.02,3.0,20.0
972,18.9229524,72.8356112,45.29,9.97,3.0,20.0
973,18.9229534,72.8356123,45.38,9.92,3.0,20.0
974,18.9229544,72.8356133,45.52,9.99,3.0,20.0
975,18.9229554,72.8356144,45.44,10.04,3.0,20.0
976,18.9229563,72.8356154,45.38,10.07,3.0,20.0
977,18.9229573,72.8356164,45.26,10.10,3.0,20.0
978,18.9229583,72.8356175,45.30,9.91,3.0,20.0
979,18.9229593,72.8356185,45.27,9.98,3.0,20.0
980,18.9229602,72.8356196,45.26,10.03,3.0,20.0
981,18.9229612,72.8356206,45.33,9.92,3.0,20.0
982,18.9229622,72.8356217,45.43,10.03,3.0,20.0
983,18.9229632,72.8356227,45.38,10.10,3.0,20.0
984,18.9229641,72.8356238,45.52,10.08,3.0,20.0
985,18.9229651,72.8356248,45.65,9.95,3.0,20.0
986,18.9229661,72.8356259,45.77,10.04,3.0,20.0
987,18.9229670,72.8356269,45.79,9.95,3.0,20.0
988,18.9229680,72.8356280,45.91,10.04,3.0,20.0
989,18.9229690,72.8356290,45.85,10.01,3.0,20.0
990,18.9229699,72.8356301,45.90,9.94,3.0,20.0
991,18.9229709,72.8356311,46.00,9.90,3.0,20.0
992,18.9229719,72.8356322,45.91,9.93,3.0,20.0
993,18.9229728,72.8356332,46.01,10.06,3.0,20.0
994,18.9229738,72.8356343,46.14,9.96,3.0,20.0
995,18.9229748,72.8356353,46.16,10.01,3.0,20.0
996,18.9229757,72.8356364,46.26,10.04,3.0,20.0
997,18.9229767,72.8356375,46.27,9.98,3.0,20.0
998,18.9229776,72.8356385,46.35,10.06,3.0,20.0
999,18.9229786,72.8356396,46.40,9.92,3.0,20.0
1000,18.9229795,72.8356406,46.48,9.97,3.0,20.0
1001,18.9229805,72.8356417,46.36,9.95,3.0,20.0
1002,18.9229815,72.8356428,46.23,10.02,3.0,20.0
1003,18.9229824,72.8356438,46.26,10.02,3.0,20.0
1004,18.9229834,72.8356449,46.40,9.97,3.0,20.0
1005,18.9229843,72.8356460,46.44,10.06,3.0,20.0
1006,18.9229853,72.8356470,46.43,9.95,3.0,20.0
1007,18.9229862,72.8356481,46.44,9.98,3.0,20.0
1008,18.9229872,72.8356491,46.35,10.02,3.0,20.0
1009,18.9229882,72.8356502,46.31,10.05,3.0,20.0
1010,18.9229891,72.8356513,46.25,9.95,3.0,20.0
1011,18.9229901,72.8356523,46.13,9.95,3.0,20.0
1012,18.9229910,72.8356534,46.09,10.06,3.0,20.0
1013,18.9229920,72.8356544,45.99,9.98,3.0,20.0
1014,18.9229930,72.8356555,45.94,9.92,3.0,20.0
1015,18.9229939,72.8356565,46.08,9.99,3.0,20.0
1016,18.9229949,72.8356576,46.15,9.92,3.0,20.0
1017,18.9229959,72.8356587,46.03,9.99,3.0,20.0
1018,18.9229968,72.8356597,46.05,10.00,3.0,20.0
1019,18.9229978,72.8356608,45.93,9.92,3.0,20.0
1020,18.9229988,72.8356618,45.95,10.02,3.0,20.0
1021,18.9229997,72.8356629,46.03,10.07,3.0,20.0
1022,18.9230007,72.8356639,45.88,9.98,3.0,20.0
1023,18.9230016,72.8356650,45.97,10.04,3.0,20.0
